taxonomy_id	name	rank	lineage	InfA-30_k2_pluspf.kraken2.kraken2.report	InfB-22_k2_pluspf.kraken2.kraken2.report	PI2-20_k2_pluspf.kraken2.kraken2.report	InfA-33_k2_pluspf.kraken2.kraken2.report	RSA-24_k2_pluspf.kraken2.kraken2.report	RSV-25_k2_pluspf.kraken2.kraken2.report
481448	Methylacidiphilum infernorum V4	strain	cellular organisms;Bacteria;Pseudomonadati;PVC group;Verrucomicrobiota;Methylacidiphilae;Methylacidiphilales;Methylacidiphilaceae;Methylacidiphilum (ex Ratnadevi et al. 2023);Candidatus Methylacidiphilum infernorum;Methylacidiphilum infernorum V4	0	1	0	0	0	1
447830	Endomicrobiia	class	cellular organisms;Bacteria;Pseudomonadati;Elusimicrobiota;Endomicrobiia	0	0	0	0	0	0
1783344	Endomicrobiales	order	cellular organisms;Bacteria;Pseudomonadati;Elusimicrobiota;Endomicrobiia;Endomicrobiales	0	0	0	0	0	0
1783343	Endomicrobiaceae	family	cellular organisms;Bacteria;Pseudomonadati;Elusimicrobiota;Endomicrobiia;Endomicrobiales;Endomicrobiaceae	0	0	0	0	0	0
3238959	Candidatus Endomicrobiellum	genus	cellular organisms;Bacteria;Pseudomonadati;Elusimicrobiota;Endomicrobiia;Endomicrobiales;Endomicrobiaceae;Candidatus Endomicrobiellum	0	0	0	0	0	0
1408204	Candidatus Endomicrobiellum trichonymphae	species	cellular organisms;Bacteria;Pseudomonadati;Elusimicrobiota;Endomicrobiia;Endomicrobiales;Endomicrobiaceae;Candidatus Endomicrobiellum;Candidatus Endomicrobiellum trichonymphae	0	2	0	0	0	52
3031451	Desulfobulbia	class	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia	0	0	0	0	0	0
3024411	Desulfobulbales	order	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales	0	1	0	0	0	33
2886822	Desulfocapsaceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae	0	0	0	0	0	0
429014	Desulfopila	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfopila	0	0	0	0	0	0
2622240	unclassified Desulfopila	no rank	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfopila;unclassified Desulfopila	0	0	0	0	0	0
2653858	Desulfopila sp. IMCC35008	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfopila;unclassified Desulfopila;Desulfopila sp. IMCC35008	0	7	0	0	0	1
213121	Desulfobulbaceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae	0	0	0	0	0	0
1859128	Candidatus Electrothrix	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Candidatus Electrothrix	0	0	0	0	0	0
2637969	unclassified Candidatus Electrothrix	no rank	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Candidatus Electrothrix;unclassified Candidatus Electrothrix	0	0	0	0	0	0
3126740	Candidatus Electrothrix sp. GW3-4	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Candidatus Electrothrix;unclassified Candidatus Electrothrix;Candidatus Electrothrix sp. GW3-4	0	4	1	0	0	0
3031449	Desulfovibrionia	class	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia	0	0	0	0	0	0
213115	Desulfovibrionales	order	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales	0	0	0	0	0	10
194924	Desulfovibrionaceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae	0	2	0	0	3	13
2794998	Maridesulfovibrio	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio	0	0	0	0	0	0
2794999	unclassified Maridesulfovibrio	no rank	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;unclassified Maridesulfovibrio	0	0	0	0	0	0
2795000	Maridesulfovibrio sp.	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;unclassified Maridesulfovibrio;Maridesulfovibrio sp.	0	3	0	0	0	51
2979469	Maridesulfovibrio sp. FT414	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;unclassified Maridesulfovibrio;Maridesulfovibrio sp. FT414	0	1	0	1	0	0
2035811	Pseudodesulfovibrio	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio	0	0	0	0	0	1
1716143	Pseudodesulfovibrio indicus	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio indicus	0	1	0	0	0	0
2910984	Solidesulfovibrio	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Solidesulfovibrio	0	0	0	0	0	0
184917	Solidesulfovibrio magneticus	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Solidesulfovibrio;Solidesulfovibrio magneticus	0	0	0	0	0	0
573370	Solidesulfovibrio magneticus RS-1	strain	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Solidesulfovibrio;Solidesulfovibrio magneticus;Solidesulfovibrio magneticus RS-1	0	1	0	0	0	0
3024418	Desulfobacteria	class	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobacteria	0	0	0	0	0	0
213118	Desulfobacterales	order	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales	0	0	0	0	0	0
3031624	Desulfosarcinaceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae	0	0	0	0	0	0
2299	Desulfosarcina	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina	0	0	0	0	0	2
2684906	unclassified Desulfosarcina	no rank	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina;unclassified Desulfosarcina	0	0	0	0	0	0
933262	Desulfosarcina sp. BuS5	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina;unclassified Desulfosarcina;Desulfosarcina sp. BuS5	0	5	0	1	0	0
28231	Geobacter	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter	0	1	0	1	1	0
67799	Thermodesulfobacteria	class	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Thermodesulfobacteria	0	0	0	0	0	0
188710	Thermodesulfobacteriales	order	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales	0	0	0	0	0	0
188711	Thermodesulfobacteriaceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae	0	0	0	0	0	1
444090	Caldimicrobium	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Caldimicrobium	0	0	0	0	0	0
1653476	Caldimicrobium thiodismutans	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Caldimicrobium;Caldimicrobium thiodismutans	0	1	0	0	0	2
2033601	Thermosulfuriphilus	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermosulfuriphilus	0	0	0	0	0	0
1936021	Thermosulfuriphilus ammonigenes	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermosulfuriphilus;Thermosulfuriphilus ammonigenes	0	1	1	0	0	1
3031648	Syntrophia	class	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophia	0	0	0	0	0	0
2914038	Syntrophales	order	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophia;Syntrophales	0	0	0	0	0	0
213468	Syntrophaceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophia;Syntrophales;Syntrophaceae	0	0	0	0	0	0
43773	Syntrophus	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophia;Syntrophales;Syntrophaceae;Syntrophus	0	0	0	0	0	0
43774	Syntrophus buswellii	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophia;Syntrophales;Syntrophaceae;Syntrophus;Syntrophus buswellii	0	2	0	0	0	6
3024408	Syntrophobacteria	class	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophobacteria	0	0	0	0	0	0
213462	Syntrophobacterales	order	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales	0	0	0	0	0	0
213465	Syntrophobacteraceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae	0	0	0	0	0	0
29526	Syntrophobacter	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter	0	0	0	0	0	0
119484	Syntrophobacter fumaroxidans	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans	0	0	0	0	0	0
335543	Syntrophobacter fumaroxidans MPOB	strain	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB	0	1	0	0	0	0
3031452	Dissulfuribacteria	class	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Dissulfuribacteria	0	0	0	0	0	0
3031453	Dissulfuribacterales	order	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Dissulfuribacteria;Dissulfuribacterales	0	0	0	0	0	0
3031471	Dissulfuribacteraceae	family	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Dissulfuribacteria;Dissulfuribacterales;Dissulfuribacteraceae	0	0	0	0	0	0
1433998	Dissulfuribacter	genus	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Dissulfuribacteria;Dissulfuribacterales;Dissulfuribacteraceae;Dissulfuribacter	0	0	0	0	0	0
1156395	Dissulfuribacter thermophilus	species	cellular organisms;Bacteria;Pseudomonadati;Thermodesulfobacteriota;Dissulfuribacteria;Dissulfuribacterales;Dissulfuribacteraceae;Dissulfuribacter;Dissulfuribacter thermophilus	0	1	0	0	0	1
85963	Helicobacter pylori J99	strain	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pylori;Helicobacter pylori J99	0	1	0	0	0	0
123841	Helicobacter canadensis	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter canadensis	0	3	1	0	0	3
56877	Helicobacter bizzozeronii	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter bizzozeronii	0	0	0	0	0	0
1002804	Helicobacter bizzozeronii CIII-1	strain	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter bizzozeronii;Helicobacter bizzozeronii CIII-1	0	1	0	0	0	1
843	Wolinella	genus	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella	0	0	0	0	0	0
844	Wolinella succinogenes	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella;Wolinella succinogenes	0	1	0	0	0	0
28196	Arcobacter	genus	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter	0	0	0	0	0	1
1054034	Arcobacter cloacae	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter cloacae	0	2	0	0	0	1
2593671	unclassified Arcobacter	no rank	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;unclassified Arcobacter	0	0	0	0	0	0
1872629	Arcobacter sp.	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;unclassified Arcobacter;Arcobacter sp.	0	1	0	0	0	0
2906515	Arcobacter iocasae	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter iocasae	0	1	0	0	0	0
877500	Halarcobacter anaerophilus	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Halarcobacter;Halarcobacter anaerophilus	0	3	0	0	0	0
195	Campylobacter coli	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter coli	0	2	2	0	0	18
1848766	Campylobacter ornithocola	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ornithocola	0	1	0	0	0	0
2593542	unclassified Campylobacter	no rank	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;unclassified Campylobacter	0	0	0	0	0	1
2572084	Campylobacter sp. CFSAN093238	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;unclassified Campylobacter;Campylobacter sp. CFSAN093238	0	1	0	1	0	19
235899	Nautiliales	order	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Nautiliales	0	0	0	0	0	0
2795691	Nitratiruptoraceae	family	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae	0	0	0	0	0	1
2795692	Nitrosophilus	genus	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitrosophilus	0	0	0	0	0	0
2930200	Nitrosophilus kaiyonis	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitrosophilus;Nitrosophilus kaiyonis	0	1	0	0	0	0
163	Treponema bryantii	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema bryantii	0	4	0	2	0	270
2787628	Treponema peruense	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema peruense	0	1	0	0	0	0
53419	Treponema socranskii	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema socranskii	0	0	0	0	0	0
69713	Treponema socranskii subsp. buccale	subspecies	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema socranskii;Treponema socranskii subsp. buccale	0	1	0	0	0	0
58231	Treponema medium	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema medium	0	1	0	0	0	0
29520	Borrelia crocidurae	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia crocidurae	0	0	0	0	0	0
1293575	Borrelia crocidurae DOU	strain	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia crocidurae;Borrelia crocidurae DOU	0	1	0	2	0	0
64895	Borreliella	genus	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borreliella	0	0	0	0	1	0
100177	Borreliella lusitaniae	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borreliella;Borreliella lusitaniae	0	1	0	0	0	1
137	Spirochaetaceae	family	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae	0	0	0	0	0	6
2792240	Thiospirochaeta	genus	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Thiospirochaeta	0	0	0	0	0	0
252967	Thiospirochaeta perfilievii	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Thiospirochaeta;Thiospirochaeta perfilievii	0	1	0	0	1	58
1643688	Leptospirales	order	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Leptospirales	0	0	0	0	0	0
170	Leptospiraceae	family	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae	0	0	0	0	0	0
171	Leptospira	genus	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira	0	0	0	0	0	2
1917830	Leptospira kobayashii	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira kobayashii	0	4	5	0	2	3
28182	Leptospira noguchii	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira noguchii	0	2	0	0	0	18
2633828	unclassified Leptospira	no rank	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;unclassified Leptospira	0	0	0	0	0	0
1513297	Leptospira sp. GIMC2001	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;unclassified Leptospira;Leptospira sp. GIMC2001	0	1	0	0	0	0
392733	Terriglobus	genus	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus	0	0	0	0	0	0
2628988	unclassified Terriglobus	no rank	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;unclassified Terriglobus	0	0	0	0	0	0
1889013	Terriglobus sp.	species	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;unclassified Terriglobus;Terriglobus sp.	0	1	0	0	0	0
3036704	Occallatibacter bavaricus	species	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Occallatibacter;Occallatibacter bavaricus	0	1	0	0	0	0
1775468	Silvibacterium	genus	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Silvibacterium	0	0	0	0	0	0
2883246	Silvibacterium acidisoli	species	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Silvibacterium;Silvibacterium acidisoli	0	1	0	0	0	0
3154218	Tunturiibacter	genus	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Tunturiibacter	0	0	0	0	1	0
2051959	Tunturiibacter lichenicola	species	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Tunturiibacter;Tunturiibacter lichenicola	0	1	0	0	1	0
533205	Holophagae	class	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Holophagae	0	0	0	0	0	0
533206	Acanthopleuribacterales	order	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Holophagae;Acanthopleuribacterales	0	0	0	0	0	0
533207	Acanthopleuribacteraceae	family	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae	0	0	0	0	0	0
442869	Acanthopleuribacter	genus	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Acanthopleuribacter	0	0	0	0	0	0
442870	Acanthopleuribacter pedis	species	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Acanthopleuribacter;Acanthopleuribacter pedis	0	1	0	1	0	62
2915177	Sulfidibacter	genus	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Sulfidibacter	0	0	0	0	0	0
2818388	Sulfidibacter corallicola	species	cellular organisms;Bacteria;Pseudomonadati;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Sulfidibacter;Sulfidibacter corallicola	0	1	0	0	3	0
